episode,epsilon,reward,steps,success,risk_exposure,redundant_actions,escalation_attempts,mean_loss
330.0,0.93749,-7.0,4.0,0.0,0.0,0.0,0.0,5.1664270758628845
331.0,0.9373,-1.0,5.0,0.0,0.0,0.0,0.0,3.4477309703826906
332.0,0.93711,-6.25,1.0,0.0,0.0,0.0,0.0,4.7382354736328125
333.0,0.93692,-6.25,1.0,0.0,0.0,0.0,0.0,8.762943267822266
334.0,0.93673,-6.25,1.0,0.0,0.0,0.0,0.0,5.980863094329834
335.0,0.93654,7.399999999999999,6.0,1.0,0.1,0.0,1.0,4.1251901388168335
336.0,0.93635,-1.25,6.0,0.0,0.0,0.0,0.0,4.289533257484436
337.0,0.93616,-0.25,2.0,0.0,0.0,0.0,0.0,3.791579246520996
338.0,0.93597,15.45,9.0,1.0,0.3,0.0,1.0,4.660366482204861
339.0,0.9357800000000001,2.120000000000001,10.0,1.0,0.38,0.0,2.0,4.747311401367187
340.0,0.93559,16.05,7.0,1.0,0.2,0.0,1.0,5.1562517029898505
341.0,0.9354,16.55,4.0,1.0,0.45,0.0,1.0,5.4022873640060425
342.0,0.93521,-7.5,6.0,0.0,0.0,0.0,0.0,5.265387992064158
343.0,0.93502,-6.5,2.0,0.0,0.0,0.0,0.0,4.620094537734985
344.0,0.93483,16.95,3.0,1.0,0.3,0.0,1.0,3.7529690265655518
345.0,0.93464,10.2,6.0,1.0,0.3,0.0,1.0,4.815452138582866
346.0,0.93445,-1.0,5.0,0.0,0.0,0.0,0.0,5.096145248413086
347.0,0.93426,-1.75,8.0,0.0,0.0,0.0,0.0,3.9953471422195435
348.0,0.93407,-6.25,1.0,0.0,0.0,0.0,0.0,6.40687894821167
349.0,0.93388,12.899999999999999,8.0,1.0,0.1,0.0,1.0,4.817284524440765
350.0,0.93369,15.95,7.0,1.0,0.3,0.0,1.0,4.972294398716518
351.0,0.9335,-1.0,5.0,0.0,0.0,0.0,0.0,5.00731315612793
352.0,0.93331,-6.5,2.0,0.0,0.0,0.0,0.0,4.70994234085083
353.0,0.93312,16.8,4.0,1.0,0.2,0.0,1.0,2.4199951589107513
354.0,0.93293,-2.0,9.0,0.0,0.0,0.0,0.0,4.839214430914985
355.0,0.93274,-1.5,7.0,0.0,0.0,0.0,0.0,5.018958704812186
356.0,0.93255,-0.75,4.0,0.0,0.0,0.0,0.0,5.8962008357048035
357.0,0.93236,-8.25,9.0,0.0,0.0,0.0,0.0,4.8556282255384655
358.0,0.9321699999999999,12.899999999999999,8.0,1.0,0.1,0.0,1.0,4.8167590498924255
359.0,0.93198,15.32,10.0,1.0,0.18,0.0,1.0,4.492198824882507
360.0,0.93179,-1.0,5.0,0.0,0.0,0.0,0.0,6.046877670288086
361.0,0.9316,-7.0,4.0,0.0,0.0,0.0,0.0,4.7303147315979
362.0,0.93141,-7.25,5.0,0.0,0.0,0.0,0.0,5.331273794174194
363.0,0.9312199999999999,-1.5,7.0,0.0,0.0,0.0,0.0,4.942252499716623
364.0,0.93103,-6.75,3.0,0.0,0.0,0.0,0.0,4.946165879567464
365.0,0.93084,17.15,3.0,1.0,0.1,0.0,1.0,3.133955399195353
366.0,0.93065,-2.0,9.0,0.0,0.0,0.0,0.0,4.281920327080621
367.0,0.93046,-2.0,9.0,0.0,0.0,0.0,0.0,5.06304833624098
368.0,0.93027,-6.75,3.0,0.0,0.0,0.0,0.0,3.6866424878438315
369.0,0.93008,-1.25,6.0,0.0,0.0,0.0,0.0,5.213154236475627
370.0,0.92989,-7.0,4.0,0.0,0.0,0.0,0.0,4.500690937042236
371.0,0.9297,-7.0,4.0,0.0,0.0,0.0,0.0,3.8053476214408875
372.0,0.9295100000000001,-6.25,1.0,0.0,0.0,0.0,0.0,3.5453593730926514
373.0,0.92932,-1.5,7.0,0.0,0.0,0.0,0.0,4.205933741160801
374.0,0.92913,9.899999999999999,8.0,1.0,0.1,0.0,1.0,3.9223739206790924
375.0,0.92894,-13.0,4.0,0.0,0.0,0.0,0.0,4.9179816246032715
376.0,0.92875,-1.75,8.0,0.0,0.0,0.0,0.0,4.395823910832405
377.0,0.92856,-6.5,2.0,0.0,0.0,0.0,0.0,5.933651447296143
378.0,0.92837,-0.75,4.0,0.0,0.0,0.0,0.0,4.064329206943512
379.0,0.92818,-7.25,5.0,0.0,0.0,0.0,0.0,3.6259042739868166
380.0,0.92799,-2.25,10.0,0.0,0.0,0.0,0.0,4.107153844833374
381.0,0.9278,-6.75,3.0,0.0,0.0,0.0,0.0,3.9531333446502686
382.0,0.92761,-6.25,1.0,0.0,0.0,0.0,0.0,2.383078098297119
383.0,0.92742,-14.25,9.0,0.0,0.0,0.0,0.0,4.634162836604649
384.0,0.92723,-8.0,8.0,0.0,0.0,0.0,0.0,4.985512614250183
385.0,0.92704,-1.0,5.0,0.0,0.0,0.0,0.0,6.752390003204345
386.0,0.92685,-7.25,5.0,0.0,0.0,0.0,0.0,6.191908740997315
387.0,0.92666,10.149999999999999,7.0,1.0,0.1,0.0,1.0,5.420046874455044
388.0,0.92647,-7.25,5.0,0.0,0.0,0.0,0.0,5.483772349357605
389.0,0.92628,-6.5,2.0,0.0,0.0,0.0,0.0,5.637731313705444
390.0,0.92609,-1.0,5.0,0.0,0.0,0.0,0.0,3.8884382247924805
391.0,0.9259,16.8,3.0,1.0,0.45,0.0,1.0,3.776724020640055
392.0,0.92571,-6.5,2.0,0.0,0.0,0.0,0.0,3.6954164505004883
393.0,0.92552,1.1499999999999986,7.0,1.0,0.1,0.0,1.0,4.90204770224435
394.0,0.92533,-6.5,2.0,0.0,0.0,0.0,0.0,4.729948282241821
395.0,0.92514,10.55,5.0,1.0,0.2,0.0,1.0,4.783347392082215
396.0,0.92495,16.8,4.0,1.0,0.2,0.0,1.0,4.571269273757935
397.0,0.92476,-7.0,4.0,0.0,0.0,0.0,0.0,3.571191370487213
398.0,0.92457,-7.25,5.0,0.0,0.0,0.0,0.0,4.64055118560791
399.0,0.92438,-6.25,1.0,0.0,0.0,0.0,0.0,5.226355075836182
400.0,0.9241900000000001,-1.5,7.0,0.0,0.0,0.0,0.0,3.884442159107753
401.0,0.924,-7.25,5.0,0.0,0.0,0.0,0.0,4.299514484405518
402.0,0.92381,-8.25,9.0,0.0,0.0,0.0,0.0,4.42426864306132
403.0,0.92362,-10.5,6.0,0.0,0.0,0.0,0.0,4.006128430366516
404.0,0.92343,10.399999999999999,6.0,1.0,0.1,0.0,1.0,4.090129812558492
405.0,0.9232400000000001,-6.75,3.0,0.0,0.0,0.0,0.0,4.468570868174235
406.0,0.92305,-0.25,2.0,0.0,0.0,0.0,0.0,4.328146934509277
407.0,0.92286,-5.93,8.0,0.0,0.18,0.0,1.0,3.8913243412971497
408.0,0.92267,-6.75,3.0,0.0,0.0,0.0,0.0,4.182644526163737
409.0,0.92248,10.3,6.0,1.0,0.2,0.0,1.0,4.302106539408366
410.0,0.92229,-6.75,3.0,0.0,0.0,0.0,0.0,4.868489424387614
411.0,0.9221,15.82,8.0,1.0,0.18,0.0,1.0,3.434890642762184
412.0,0.92191,15.95,7.0,1.0,0.3,0.0,1.0,4.393921170915876
413.0,0.92172,-0.75,4.0,0.0,0.0,0.0,0.0,3.154763102531433
414.0,0.92153,-12.18,8.0,0.0,0.18,0.0,1.0,3.476387530565262
415.0,0.92134,9.3,10.0,1.0,0.2,0.0,1.0,4.691916108131409
416.0,0.92115,-0.5,3.0,0.0,0.0,0.0,0.0,3.85137144724528
417.0,0.92096,-8.25,9.0,0.0,0.0,0.0,0.0,3.290957397884793
418.0,0.92077,16.57,5.0,1.0,0.18,0.0,1.0,3.7158545017242433
419.0,0.92058,-7.5,6.0,0.0,0.0,0.0,0.0,3.918518861134847
420.0,0.92039,-7.25,5.0,0.0,0.0,0.0,0.0,4.2320253372192385
421.0,0.9202,-7.5,6.0,0.0,0.0,0.0,0.0,4.648278832435608
422.0,0.92001,-6.25,1.0,0.0,0.0,0.0,0.0,3.74295973777771
423.0,0.91982,16.57,5.0,1.0,0.18,0.0,1.0,3.2501598358154298
424.0,0.91963,13.95,3.0,1.0,0.3,0.0,1.0,4.715545177459717
425.0,0.91944,-13.0,4.0,0.0,0.0,0.0,0.0,3.597368359565735
426.0,0.91925,13.2,6.0,1.0,0.3,0.0,1.0,3.384094695250193
427.0,0.91906,-8.0,8.0,0.0,0.0,0.0,0.0,4.113421082496643
428.0,0.91887,-0.75,4.0,0.0,0.0,0.0,0.0,4.209467828273773
429.0,0.91868,-7.5,6.0,0.0,0.0,0.0,0.0,3.2049949963887534
430.0,0.91849,-7.25,5.0,0.0,0.0,0.0,0.0,4.173466920852661
431.0,0.9183,-7.75,7.0,0.0,0.0,0.0,0.0,3.224607535770961
432.0,0.91811,-6.75,3.0,0.0,0.0,0.0,0.0,3.290086587270101
433.0,0.91792,-1.25,6.0,0.0,0.0,0.0,0.0,3.786903897921244
434.0,0.91773,-7.0,4.0,0.0,0.0,0.0,0.0,3.8563995957374573
435.0,0.91754,0.0,1.0,0.0,0.0,0.0,0.0,4.1365814208984375
436.0,0.91735,-7.5,6.0,0.0,0.0,0.0,0.0,3.5910739501317344
437.0,0.91716,-0.75,4.0,0.0,0.0,0.0,0.0,3.6517194509506226
438.0,0.91697,10.649999999999999,5.0,1.0,0.1,0.0,1.0,3.7453861236572266
439.0,0.91678,4.199999999999999,6.0,1.0,0.3,0.0,1.0,2.9883891344070435
440.0,0.91659,-7.75,7.0,0.0,0.0,0.0,0.0,4.752395698002407
441.0,0.9164,-10.25,5.0,0.0,0.0,0.0,0.0,4.030793237686157
442.0,0.91621,-7.0,4.0,0.0,0.0,0.0,0.0,3.7803762555122375
443.0,0.9160200000000001,-6.25,1.0,0.0,0.0,0.0,0.0,4.929793834686279
444.0,0.91583,12.8,8.0,1.0,0.2,0.0,1.0,3.722754642367363
445.0,0.91564,-13.5,6.0,0.0,0.0,0.0,0.0,4.105594913164775
446.0,0.91545,-16.25,5.0,0.0,0.0,0.0,0.0,3.62525155544281
447.0,0.91526,-6.25,1.0,0.0,0.0,0.0,0.0,4.151545524597168
448.0,0.91507,-6.75,3.0,0.0,0.0,0.0,0.0,3.058526118596395
449.0,0.91488,-1.75,8.0,0.0,0.0,0.0,0.0,3.75392484664917
450.0,0.91469,-1.0,5.0,0.0,0.0,0.0,0.0,3.340772247314453
451.0,0.9145,-6.75,3.0,0.0,0.0,0.0,0.0,2.8496013482411704
452.0,0.91431,15.57,9.0,1.0,0.18,0.0,1.0,4.9308567841847735
453.0,0.91412,13.649999999999999,5.0,1.0,0.1,0.0,1.0,4.643417835235596
454.0,0.91393,-1.25,6.0,0.0,0.0,0.0,0.0,3.9856987794240317
455.0,0.91374,15.57,9.0,1.0,0.18,0.0,1.0,3.5530591673321195
456.0,0.91355,-2.0,9.0,0.0,0.0,0.0,0.0,4.490194929970635
457.0,0.91336,-1.25,6.0,0.0,0.0,0.0,0.0,3.5825231870015464
458.0,0.91317,-1.0,5.0,0.0,0.0,0.0,0.0,3.16487979888916
459.0,0.91298,-6.75,3.0,0.0,0.0,0.0,0.0,2.646064043045044
460.0,0.91279,10.8,4.0,1.0,0.2,0.0,1.0,3.4353851675987244
461.0,0.9126,16.9,4.0,1.0,0.1,0.0,1.0,3.4329805970191956
462.0,0.9124099999999999,-1.0,5.0,0.0,0.0,0.0,0.0,4.116472673416138
463.0,0.91222,-2.25,10.0,0.0,0.0,0.0,0.0,3.94584481716156
464.0,0.91203,-1.0,5.0,0.0,0.0,0.0,0.0,3.0860617637634276
465.0,0.91184,-0.25,2.0,0.0,0.0,0.0,0.0,4.458455920219421
466.0,0.91165,17.05,3.0,1.0,0.2,0.0,1.0,2.7585721810658774
467.0,0.9114599999999999,-6.75,3.0,0.0,0.0,0.0,0.0,4.356054941813151
468.0,0.91127,14.149999999999999,3.0,1.0,0.1,0.0,1.0,3.786728620529175
469.0,0.91108,-0.75,4.0,0.0,0.0,0.0,0.0,3.2903282046318054
470.0,0.91089,-6.5,2.0,0.0,0.0,0.0,0.0,2.8807291984558105
471.0,0.9107000000000001,10.8,4.0,1.0,0.2,0.0,1.0,4.501519858837128
472.0,0.91051,-7.0,4.0,0.0,0.0,0.0,0.0,3.8280404806137085
473.0,0.91032,-7.5,6.0,0.0,0.0,0.0,0.0,3.5050939520200095
474.0,0.91013,-1.5,7.0,0.0,0.0,0.0,0.0,3.3893537521362305
475.0,0.90994,16.8,4.0,1.0,0.2,0.0,1.0,2.9377710819244385
476.0,0.9097500000000001,-7.0,4.0,0.0,0.0,0.0,0.0,2.7267194390296936
477.0,0.90956,15.7,8.0,1.0,0.3,0.0,1.0,3.901070773601532
478.0,0.90937,-6.5,2.0,0.0,0.0,0.0,0.0,3.3963911533355713
479.0,0.90918,16.65,5.0,1.0,0.1,0.0,1.0,4.250021767616272
480.0,0.90899,-7.5,6.0,0.0,0.0,0.0,0.0,3.578603506088257
481.0,0.9088,-6.25,1.0,0.0,0.0,0.0,0.0,4.5070414543151855
482.0,0.90861,6.550000000000001,9.0,1.0,0.2,0.0,1.0,3.465734508302477
483.0,0.90842,-6.75,3.0,0.0,0.0,0.0,0.0,3.3192080656687417
484.0,0.90823,-10.5,6.0,0.0,0.0,0.0,0.0,3.6534500320752463
485.0,0.90804,-6.25,1.0,0.0,0.0,0.0,0.0,3.428715705871582
486.0,0.90785,-7.75,7.0,0.0,0.0,0.0,0.0,4.6118137155260355
487.0,0.90766,-10.25,5.0,0.0,0.0,0.0,0.0,4.362126755714416
488.0,0.90747,10.399999999999999,6.0,1.0,0.1,0.0,1.0,3.761132518450419
489.0,0.90728,-10.0,4.0,0.0,0.0,0.0,0.0,3.38872891664505
490.0,0.90709,-8.0,8.0,0.0,0.0,0.0,0.0,3.816730886697769
491.0,0.9069,16.55,5.0,1.0,0.2,0.0,1.0,3.6145339727401735
492.0,0.90671,-7.5,6.0,0.0,0.0,0.0,0.0,3.8358598152796426
493.0,0.90652,-6.5,2.0,0.0,0.0,0.0,0.0,4.568631649017334
494.0,0.90633,-1.5,7.0,0.0,0.0,0.0,0.0,3.6988467148372104
495.0,0.90614,-11.68,6.0,0.0,0.18,0.0,1.0,3.1970472733179727
496.0,0.90595,12.649999999999999,9.0,1.0,0.1,0.0,1.0,3.6206709014044867
497.0,0.90576,-7.0,4.0,0.0,0.0,0.0,0.0,3.934425711631775
498.0,0.90557,-0.25,2.0,0.0,0.0,0.0,0.0,3.280190348625183
499.0,0.90538,0.0,1.0,0.0,0.0,0.0,0.0,3.042353630065918
500.0,0.90519,13.149999999999999,7.0,1.0,0.1,0.0,1.0,3.2381794452667236
501.0,0.905,-1.5,7.0,0.0,0.0,0.0,0.0,2.7755122014454434
502.0,0.90481,-0.75,4.0,0.0,0.0,0.0,0.0,3.4617154002189636
503.0,0.90462,-6.5,2.0,0.0,0.0,0.0,0.0,3.203307867050171
504.0,0.9044300000000001,-7.75,7.0,0.0,0.0,0.0,0.0,4.02372864314488
505.0,0.90424,-0.25,2.0,0.0,0.0,0.0,0.0,3.605415940284729
506.0,0.90405,-1.5,7.0,0.0,0.0,0.0,0.0,2.8719769375664845
507.0,0.90386,-6.75,3.0,0.0,0.0,0.0,0.0,3.3311890761057534
508.0,0.90367,-6.25,1.0,0.0,0.0,0.0,0.0,4.248102188110352
509.0,0.9034800000000001,-6.25,1.0,0.0,0.0,0.0,0.0,1.7260746955871582
510.0,0.90329,-5.699999999999999,10.0,1.0,0.2,0.0,1.0,3.7421404123306274
511.0,0.9031,16.3,5.0,1.0,0.45,0.0,1.0,3.8575809478759764
512.0,0.90291,-7.25,5.0,0.0,0.0,0.0,0.0,3.9746853351593017
513.0,0.90272,-6.75,3.0,0.0,0.0,0.0,0.0,4.784213860829671
514.0,0.90253,-2.0,9.0,0.0,0.0,0.0,0.0,3.242517272631327
515.0,0.90234,-1.0,5.0,0.0,0.0,0.0,0.0,3.9667507648468017
516.0,0.90215,-7.75,7.0,0.0,0.0,0.0,0.0,3.782822745186942
517.0,0.90196,-6.75,3.0,0.0,0.0,0.0,0.0,4.174298842748006
518.0,0.90177,-2.25,10.0,0.0,0.0,0.0,0.0,4.627779579162597
519.0,0.90158,4.399999999999999,6.0,1.0,0.1,0.0,1.0,3.9537543853123984
520.0,0.90139,-1.75,8.0,0.0,0.0,0.0,0.0,3.2050520181655884
521.0,0.9012,17.32,2.0,1.0,0.18,0.0,1.0,4.552824854850769
522.0,0.90101,13.8,4.0,1.0,0.2,0.0,1.0,3.777047634124756
523.0,0.90082,-1.25,6.0,0.0,0.0,0.0,0.0,4.557565927505493
524.0,0.90063,-10.0,4.0,0.0,0.0,0.0,0.0,3.2133519649505615
525.0,0.90044,-6.25,1.0,0.0,0.0,0.0,0.0,3.561784267425537
526.0,0.90025,10.399999999999999,6.0,1.0,0.1,0.0,1.0,3.4332584937413535
527.0,0.90006,13.82,4.0,1.0,0.18,0.0,1.0,3.366160571575165
528.0,0.8998700000000001,-7.25,5.0,0.0,0.0,0.0,0.0,3.1152467727661133
529.0,0.89968,-6.5,2.0,0.0,0.0,0.0,0.0,3.82366943359375
530.0,0.89949,-1.5,7.0,0.0,0.0,0.0,0.0,4.044928652899606
531.0,0.8993,-17.0,8.0,0.0,0.0,0.0,0.0,3.919176757335663
532.0,0.89911,-0.25,2.0,0.0,0.0,0.0,0.0,4.172304391860962
533.0,0.89892,-13.75,7.0,0.0,0.0,0.0,0.0,3.3544366359710693
534.0,0.89873,-2.25,10.0,0.0,0.0,0.0,0.0,3.1064403772354128
535.0,0.89854,-10.25,5.0,0.0,0.0,0.0,0.0,3.34930214881897
536.0,0.89835,-2.0,9.0,0.0,0.0,0.0,0.0,2.867494967248705
537.0,0.89816,-1.25,6.0,0.0,0.0,0.0,0.0,3.7920713424682617
538.0,0.89797,16.55,5.0,1.0,0.2,0.0,1.0,3.5065641164779664
539.0,0.89778,-6.25,1.0,0.0,0.0,0.0,0.0,5.597555637359619
540.0,0.89759,-1.5,7.0,0.0,0.0,0.0,0.0,3.847632953098842
541.0,0.8974,13.8,4.0,1.0,0.2,0.0,1.0,3.315191686153412
542.0,0.89721,-1.0,5.0,0.0,0.0,0.0,0.0,3.1308465957641602
543.0,0.89702,-6.25,1.0,0.0,0.0,0.0,0.0,3.5893099308013916
544.0,0.89683,-7.0,4.0,0.0,0.0,0.0,0.0,4.498593032360077
545.0,0.89664,-16.5,6.0,0.0,0.0,0.0,0.0,4.2783308029174805
546.0,0.89645,-0.75,4.0,0.0,0.0,0.0,0.0,2.959509700536728
547.0,0.8962600000000001,-2.0,9.0,0.0,0.0,0.0,0.0,3.761729028489855
548.0,0.89607,-1.5,7.0,0.0,0.0,0.0,0.0,3.462268795285906
549.0,0.89588,-6.5,2.0,0.0,0.0,0.0,0.0,4.080326795578003
550.0,0.89569,-7.0,4.0,0.0,0.0,0.0,0.0,3.6729782223701477
551.0,0.8955,-7.0,4.0,0.0,0.0,0.0,0.0,3.1888981759548187
552.0,0.89531,-6.25,1.0,0.0,0.0,0.0,0.0,3.6817893981933594
553.0,0.89512,-6.25,1.0,0.0,0.0,0.0,0.0,5.268068313598633
554.0,0.89493,9.899999999999999,8.0,1.0,0.1,0.0,1.0,4.238679885864258
555.0,0.89474,-2.25,10.0,0.0,0.0,0.0,0.0,3.255152130126953
556.0,0.89455,-0.25,2.0,0.0,0.0,0.0,0.0,5.649262309074402
557.0,0.89436,-1.0,5.0,0.0,0.0,0.0,0.0,3.4164074420928956
558.0,0.89417,12.600000000000001,10.0,1.0,0.9,0.0,2.0,2.8334661602973936
559.0,0.89398,-2.0,9.0,0.0,0.0,0.0,0.0,3.278842329978943
560.0,0.89379,-6.25,1.0,0.0,0.0,0.0,0.0,1.874190330505371
561.0,0.8936,-1.5,7.0,0.0,0.0,0.0,0.0,3.536891392299107
562.0,0.89341,-8.25,9.0,0.0,0.0,0.0,0.0,2.9345716171794467
563.0,0.89322,-2.25,10.0,0.0,0.0,0.0,0.0,2.7476159155368807
564.0,0.89303,-7.0,4.0,0.0,0.0,0.0,0.0,3.543569505214691
565.0,0.89284,-7.75,7.0,0.0,0.0,0.0,0.0,2.7660379920686995
566.0,0.8926499999999999,0.0,1.0,0.0,0.0,0.0,0.0,2.44207501411438
567.0,0.89246,-2.25,10.0,0.0,0.0,0.0,0.0,3.8603597402572634
568.0,0.89227,-6.5,2.0,0.0,0.0,0.0,0.0,2.5420825481414795
569.0,0.89208,10.8,4.0,1.0,0.2,0.0,1.0,3.3501054644584656
570.0,0.89189,16.9,4.0,1.0,0.1,0.0,1.0,2.9409953355789185
571.0,0.8917,-6.5,2.0,0.0,0.0,0.0,0.0,3.5489367246627808
572.0,0.89151,-6.5,2.0,0.0,0.0,0.0,0.0,3.7595539689064026
573.0,0.89132,-2.0,9.0,0.0,0.0,0.0,0.0,3.019648101594713
574.0,0.89113,-1.75,8.0,0.0,0.0,0.0,0.0,3.198789596557617
575.0,0.8909400000000001,-20.25,9.0,0.0,0.0,0.0,0.0,3.037005172835456
576.0,0.89075,17.05,2.0,1.0,0.45,0.0,1.0,3.125779151916504
577.0,0.89056,-7.0,4.0,0.0,0.0,0.0,0.0,3.303541123867035
578.0,0.89037,-6.5,2.0,0.0,0.0,0.0,0.0,3.668852210044861
579.0,0.89018,-0.5,3.0,0.0,0.0,0.0,0.0,4.0635166962941485
580.0,0.8899900000000001,6.949999999999999,7.0,1.0,0.3,0.0,1.0,3.5030179023742676
581.0,0.8898,10.2,6.0,1.0,0.3,0.0,1.0,3.2622377077738443
582.0,0.88961,-7.5,6.0,0.0,0.0,0.0,0.0,3.714941223462423
583.0,0.88942,-1.75,8.0,0.0,0.0,0.0,0.0,3.7450646311044693
584.0,0.88923,10.899999999999999,4.0,1.0,0.1,0.0,1.0,3.314578592777252
585.0,0.88904,7.649999999999999,5.0,1.0,0.1,0.0,1.0,2.961258149147034
586.0,0.88885,-0.5,3.0,0.0,0.0,0.0,0.0,3.217829863230387
587.0,0.88866,-6.5,2.0,0.0,0.0,0.0,0.0,3.2431379556655884
588.0,0.88847,-10.0,4.0,0.0,0.0,0.0,0.0,3.5931400060653687
589.0,0.88828,-2.0,9.0,0.0,0.0,0.0,0.0,3.4308932887183294
590.0,0.88809,-10.25,5.0,0.0,0.0,0.0,0.0,2.323984241485596
591.0,0.8879,-13.75,7.0,0.0,0.0,0.0,0.0,2.9217708110809326
592.0,0.88771,16.57,5.0,1.0,0.18,0.0,1.0,2.915246868133545
593.0,0.88752,0.0,1.0,0.0,0.0,0.0,0.0,2.962460994720459
594.0,0.88733,-17.5,10.0,0.0,0.0,0.0,0.0,3.277194786071777
595.0,0.88714,-1.5,7.0,0.0,0.0,0.0,0.0,2.9589742933000838
596.0,0.88695,12.45,9.0,1.0,0.3,0.0,1.0,3.3366452587975397
597.0,0.88676,-2.0,9.0,0.0,0.0,0.0,0.0,3.422444952858819
598.0,0.88657,-14.0,8.0,0.0,0.0,0.0,0.0,2.96182781457901
599.0,0.88638,4.149999999999999,7.0,1.0,0.1,0.0,1.0,3.0051414285387312
600.0,0.88619,-1.0,5.0,0.0,0.0,0.0,0.0,3.116025137901306
601.0,0.886,-1.0,5.0,0.0,0.0,0.0,0.0,2.8201154232025147
602.0,0.88581,-6.5,2.0,0.0,0.0,0.0,0.0,2.8744901418685913
603.0,0.8856200000000001,-1.25,6.0,0.0,0.0,0.0,0.0,3.1160048246383667
604.0,0.88543,-8.0,8.0,0.0,0.0,0.0,0.0,3.0932697355747223
605.0,0.88524,-13.0,4.0,0.0,0.0,0.0,0.0,4.432596683502197
606.0,0.88505,-10.25,5.0,0.0,0.0,0.0,0.0,3.2418124675750732
607.0,0.88486,-0.75,4.0,0.0,0.0,0.0,0.0,3.8930925726890564
608.0,0.8846700000000001,-6.25,1.0,0.0,0.0,0.0,0.0,3.374180793762207
609.0,0.88448,16.07,7.0,1.0,0.18,0.0,1.0,3.1848884991237094
610.0,0.88429,15.899999999999999,8.0,1.0,0.1,0.0,1.0,2.628882259130478
611.0,0.8841,-7.0,4.0,0.0,0.0,0.0,0.0,2.365492135286331
612.0,0.88391,6.649999999999999,9.0,1.0,0.1,0.0,1.0,3.0274528132544622
613.0,0.8837200000000001,-6.5,2.0,0.0,0.0,0.0,0.0,3.3683186769485474
614.0,0.88353,-7.0,4.0,0.0,0.0,0.0,0.0,2.4550547003746033
615.0,0.88334,-2.0,9.0,0.0,0.0,0.0,0.0,2.5435864395565457
616.0,0.88315,-6.5,2.0,0.0,0.0,0.0,0.0,2.7960855960845947
617.0,0.88296,-6.5,2.0,0.0,0.0,0.0,0.0,2.4151912927627563
618.0,0.88277,-7.5,6.0,0.0,0.0,0.0,0.0,2.8879669904708862
619.0,0.88258,7.649999999999999,5.0,1.0,0.1,0.0,1.0,2.4805456161499024
620.0,0.88239,0.0,1.0,0.0,0.0,0.0,0.0,2.995044231414795
621.0,0.8822,-0.25,2.0,0.0,0.0,0.0,0.0,2.897327184677124
622.0,0.88201,-6.5,2.0,0.0,0.0,0.0,0.0,2.202679455280304
623.0,0.88182,-1.25,6.0,0.0,0.0,0.0,0.0,3.4579205314318338
624.0,0.88163,-7.5,6.0,0.0,0.0,0.0,0.0,2.9760006070137024
625.0,0.88144,-0.75,4.0,0.0,0.0,0.0,0.0,3.1129838824272156
626.0,0.88125,-1.0,5.0,0.0,0.0,0.0,0.0,2.541807842254639
627.0,0.88106,14.8,5.0,1.0,0.45,0.0,1.0,2.627932333946228
628.0,0.88087,-2.0,9.0,0.0,0.0,0.0,0.0,3.5182170603010388
629.0,0.88068,0.5500000000000007,9.0,1.0,0.2,0.0,1.0,2.5257338020536633
630.0,0.88049,3.9499999999999993,7.0,1.0,0.3,0.0,1.0,3.5676845482417514
631.0,0.8803,16.65,5.0,1.0,0.1,0.0,1.0,3.0685302734375
632.0,0.88011,-17.5,10.0,0.0,0.0,0.0,0.0,3.5439683198928833
633.0,0.87992,16.3,6.0,1.0,0.2,0.0,1.0,3.1873071988423667
634.0,0.87973,-6.75,3.0,0.0,0.0,0.0,0.0,2.9914793968200684
635.0,0.87954,-6.25,1.0,0.0,0.0,0.0,0.0,2.2975618839263916
636.0,0.87935,-10.0,10.0,1.0,0.5,0.0,2.0,2.4827941060066223
637.0,0.8791599999999999,-13.0,4.0,0.0,0.0,0.0,0.0,2.808180034160614
638.0,0.87897,13.05,7.0,1.0,0.2,0.0,1.0,3.2660350118364607
639.0,0.87878,-7.0,4.0,0.0,0.0,0.0,0.0,4.218578517436981
640.0,0.87859,13.7,4.0,1.0,0.3,0.0,1.0,2.719801604747772
641.0,0.8784,-6.25,1.0,0.0,0.0,0.0,0.0,2.302957773208618
642.0,0.87821,0.0,1.0,0.0,0.0,0.0,0.0,3.6473660469055176
643.0,0.87802,-14.0,8.0,0.0,0.0,0.0,0.0,2.6934113651514053
644.0,0.87783,-6.25,1.0,0.0,0.0,0.0,0.0,1.933213710784912
645.0,0.87764,-0.5,3.0,0.0,0.0,0.0,0.0,2.642128864924113
646.0,0.8774500000000001,-6.75,3.0,0.0,0.0,0.0,0.0,3.169292132059733
647.0,0.87726,-6.25,1.0,0.0,0.0,0.0,0.0,3.690155506134033
648.0,0.87707,-1.5,7.0,0.0,0.0,0.0,0.0,3.364609820502145
649.0,0.87688,-7.25,5.0,0.0,0.0,0.0,0.0,3.0783736228942873
650.0,0.87669,-7.25,5.0,0.0,0.0,0.0,0.0,2.1382383346557616
651.0,0.8765000000000001,-12.18,8.0,0.0,0.18,0.0,1.0,3.248536169528961
652.0,0.87631,-10.0,4.0,0.0,0.0,0.0,0.0,3.522756338119507
653.0,0.87612,-7.0,4.0,0.0,0.0,0.0,0.0,3.54759418964386
654.0,0.87593,-8.0,8.0,0.0,0.0,0.0,0.0,3.2776215970516205
